title	link	faculty	date	content
2023학년도 총학생회 da Vinci Cautopia 축제 진행	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2732&offset=1	소프트웨어학부	2023-08-31	가. 행사 개요1) 행사명 : 2023학년도 다빈치 카우토피아(da Vinci Cautopia) 축제2) 일정 : 2023. 9. 19.(화) ~ 9. 21.(목), 3일간3) 장소 : 다빈치캠퍼스3) 내용 : 공연 / 마켓·체험 / 힐링·포토 / 플레이/ 캠페인 등으로 구성※ 콘텐츠별 프로그램 개요는 붙임 자료 참조
[대학혁신지원사업] 2023학년도 CAU-Junior 융합연구그룹 지원 사업 접수기간 연장 안내	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2733&offset=1	소프트웨어학부	2023-09-01	가. 목적1) 학문후속세대의 융복합 사고 역량강화 및 융합연구 문화기반 조성2) 다양한 학문단위의 대학원생 및 학부생이 참여하는 융합연구활동 지원을 통해 미래 융복합형 인재양성나. 혜택 및 구성조건1) 혜택 : 융합연구활동을 위한 장학금 지원, 회의공간 제공(융합콘텐츠라운지)2) 구성조건 : 최소 3인이상(학부생 1명 포함), 2개 이상 학문단위 참여다. 지원규모 및 기간구  분Junior 융합연구그룹비 고지원규모6개 내외 팀▶ 해당 분야 전임교원 멘토링 연결▶ 장학금 지급 시, 연구기간 및 장학금 지급 시기까지 재학중이여야 함▶ 장학금은 1/n이 원칙이나, 각 연구 그룹 별로 팀원 간 협의를 통하여 기여도에 따라 지급되는 금액이 조정될 수 있음활동기간2023년 9월 19일 ~ 2024년 1월 19일지원분야모든 전공 분야지원규모150만원 ~ 200만원 (1인 최대 50만원)라. 신청자격1) 2023학년도 2학기 학부 및 대학원(석/박사) 재학생(특수대학원 제외) 원칙2) 각 연구그룹은 연구 주제에 따라 2개 이상 학문단위 3명 이상 학생으로 구성마. 진행일정진행일정진행사항비 고2023.08.21.(월) ~ 09.08.(금)신청서 접수<접수기간 연장>2023.09.11.(월) ~ 09.15.(금)신청서 평가심사: 미래융합원 운영위원회2023.09.18.(월) 예정신청서 평가 결과 발표당일 오후 OT 예정(Zoom)2023.09.19.(월) ~ 2024.01.19.(금)융합연구활동 및 결과물 제출※ 상기 일정은 내부 사정에 의해 변동될 수 있음.바. 신청방법1) 지정된 양식에 따라 신청서 작성 후 이메일 제출2) 제출처 : 미래융합원(convergence@cau.ac.kr)사. 제출서류1) (필수) CAU-Junior 융합연구그룹 신청서 1부2) (필수) 개인정보수집이용제공동의서(구성원 전체) 각 1부아. 기타 자세한 사항은 안내문을 참조하시기 바랍니다.
빅데이터 처리 (산업보안학과 개설) 교과목 수강 안내	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2734&offset=1	소프트웨어학부	2023-09-04	1.강의 정보-과목명:사이버보안 관리와 프라이버시(부제:빅데이터 처리(Big Data Processing))-강의시간/강의실:화/목3:00~4:15PM, 310관601호-개설학과:경영경제대학 산업보안학과(사이버보안 융합전공)-강의유형:이론강의(+리눅스 실습 프로젝트)2.교수자 정보-교수명:박동철(dongchul@cau.ac.kr)-연구실: 310관1105호-교수 이력∎미네소타 대학교 박사(컴퓨터공학)∎미국 삼성반도체 실리콘밸리 연구소 책임연구원(MSL: Memory Solutions Lab)∎미국 인텔 연구소 수석연구원(STG: Storage Technology Group)∎숙명여자대학교 소프트웨어학부 조교수∎현재(주)윈스 사외이사∎현재 중앙대학교 산업보안학과 부교수(2023년3월~ )3.강의 내용 개요[빅데이터 플랫폼 이론 및 실습]:본 교과목에서는Hadoop분산처리 모델로 유명한MapReduce이론을 배우고, MapReduce이론을 구현한 빅데이터 플랫폼으로서Apache Hadoop의 이론과 작동 방식을 다룬다.또한 현재 빅데이터 처리/분산 플랫폼으로 가장 널리 쓰이는Apache Spark를 배우고 두 플랫폼의 예제 소스코드 분석을 통해Hadoop MapReduce와Spark프로그램이 어떻게 동작하는지 배운다.그리고 두 플랫폼을 실제 리눅스 환경에서 설치하고 대용량 데이터를 활용하여 실제 구현을 해봄으로써 두 플랫폼의 구현 차이와 성능 차이를 비교해보고 실무 지식을 함양하도록 한다.[NoSQL데이터베이스]:빅데이터 시대에 접어들면서 반세기 넘도록 독점적 시장을 유지해온 기존RDBMS의 시대가 저물어가고,클러스터 기반 분산처리에 최적화된NoSQL DB가 각광받고 있다.따라서 본 강의에서는 다양한NoSQL DB를 살펴보고 그 장단점과 특징 분석을 통해 왜NoSQL DB가 빅데이터 시대에 대세가 되어가는지 이해한다.[차세대 컴퓨팅 모델]:지금까지 우리가 알고 있는CPU중심의 대용량 컴퓨팅 모델이 아닌,차세대 빅데이터 컴퓨팅 모델로 주목 받고 있는In-Storage Computing (ISC)모델을 다룬다. ISC연구는 본 강의자가 실리콘밸리 재직 당시 수행했던 연구 주제로서ISC모델의 장점과 단점,그리고 향후 가능성에 대해서 함께 논의해 본다.[빅데이터 마이닝/실시간 알고리즘]:다양한 클러스터링 알고리즘 이론을 비롯하여,단순히 스토리지 매체에 저장되어 있는 빅데이터가 아닌,실시간 스트림 빅데이터를 처리하는 다양한 알고리즘을 배우고 그 알고리즘들의 수학적 증명을 통해 더욱 깊이 원리를 이해하도록 한다.
'2023년 문화기술 콘퍼런스' 생성 AI 워크숍 참가자 모집	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2735&offset=1	소프트웨어학부	2023-09-04	가. 모집대상 : 생성 AI를 활용한 창작에 관심 있는 사람나. 모집규모 : 각 프로그램별 30명 내외다. 모집기간 : 공고일 ~ 9월 12일 17:00 (인원초과 시 조기마감)라. 신청방법 : 이벤터스 “2023년 문화기술 콘퍼런스” 행사 내 워크숍 프로그램 신청※사전등록 URL :https://event-us.kr/gca2023/event/69611※10인 이상 단체신청 시 메일 및 전화 문의4. 교육개요※ 교육 수강 시 참가자 개인 노트북 지참(태블릿PC 불가)연번프로그램명강사교육일시교육장소1미드저니 창작 워크숍컴패노이드랩스박민아 수석파트너9.14(목)14:00 ~ 17:00수원컨벤션센터회의실 408호2GIST AI 작곡 워크숍㈜크리에이티브 마인드정재훈 기술이사9.15(금)15:00 ~ 17:005. 지원내용가. 2023년 문화기술 콘퍼런스 부대 프로그램으로, 전액 무료교육나. 유료 이미지 생성 AI 툴 ‘미드저니’ 한 달 무료 체험권 제공(※1일차 참가자에 한함)6. 문의처 : 경기콘텐츠진흥원 문화기술산업팀 박경난 매니저(032-623-8043/parkkn@gcon.or.kr)
SW 유학생 전공교육 멘토링 프로그램 멘토 모집 공고	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2736&offset=1	소프트웨어학부	2023-09-04	2023-2 소프트웨어학부 유학생들을 위한 멘토링 프로그램을 운영할 예정이며, 이를 위한 한국인 멘토 학생을 모집합니다.활동 내용- 유학생 전공 학습 능력 향상을 위한 멘토링 프로그램 운영- 지정된 시간에 온라인/모바일 오픈채팅를 이용하여 전공관련 Q&A 진행- 활동 예시: 한국어 전공 강의에서 사용되는 전공용어 (외래어 표기)에 대한 멘토링 / 한국 학생들의 강의 수강 노하우 전달일정 안내- 멘토 모집기간: 2023.09.04(월)~ 2023.09.10(일) 24:00까지- 선발인원: 5명 (예정)- 신청방법: 멘토신청서 작성 후 메일 (이형태 교수,hyungtaelee@cau.ac.kr) 회신- 운영기간: 09월 15일(금) ~ 12월 21일(목)까지- 운영방법: 온라인/모바일 오픈채팅 (필요시 오프라인 멘토링)멘토 자격- 소프트웨어학부, 컴퓨터공학부 한국인 재학생- 우대사항: 3학년 이상 성적우수자, 영어/중국어 가능자- 기타사항: 멘토 오리엔테이션 및 2-3회 간담회 필참 (오리엔테이션 장소 및 시간 개별공지 예정)멘토 선발 방법- 소프트웨어학부 교수로 구성된 심사단에서 자격 및 서류를 기준으로 총 5명 선발 예정 (9/13(수) 개별 연락)멘토 활동비 지급 기준- 멘토당 학기 100만원 (예정/ 활동 종료 후 24년 1월 중 지급 예정)- 근무일지 성실 작성 필요 및 활동 시간 충족시 활동비 지급문의: 이형태 교수(hyungtaelee@cau.ac.kr)
3D 프린터 사용 민원 발생에 따른 조치사항	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2737&offset=1	소프트웨어학부	2023-09-06	가. 민원 내용 : 연구실내 3D 프린터 안전 환경 미확보나. 안내 사항1) 연구 활동 외 개인 용도 3D 프린터 사용 금지(자산번호 미존재 3D 프린터반출 요망)2) 3D 프린터 안전수칙 준수(상세사항은 붙임 참조)3D 프린터 사용 기본 안전 수칙3D 프린터 작업 시1. 작업공간 환기하기 (3D프린팅 작업 전·중·후)2. 보호장비 착용하기 (마스크, 장갑 등)3. 3D프린팅작업 중 가급적 작업공간에 머무르지 않기3D 프린터 작업 후4. 별도 공간에서 후처리하기5. 후처리 공간도 작업 전·후 환기하기안전 정보 확인하기6. 3D프린팅안전교육 이수하기7. 소재 사용 전물질안전보건자료 확인하기8. 환기가 잘 되는 곳에 프린터 설치하기다. 협조 사항 : 전구성원 안내 요청라. 조치 사항 : 추후 3D 프린터 보유 현황 정기 조사 예정
2023년 2학기 신임교원 안내	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2738&offset=1	소프트웨어학부	2023-09-06	2023년9월부로박은지교수님께서소프트웨어학부에신임교원으로부임하셨습니다.박은지교수님의전공은인간-컴퓨터상호작용입니다.이번학기(2023년2학기)에는프로그래밍언어론,객체지향프로그래밍을강의하시게되었으니참고하여주시길바랍니다.
2023년 SW분야 인력수급 실태조사	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2740&offset=1	소프트웨어학부	2023-09-07	‘소프트웨어정책연구소’에서는 디지털기술 전문인력의 디지털 新기술 산업 진출을 분석하고 체계적 예측모형을 정립하기 위하여2022년 대학(원)졸업생(2022년8월, 2023년2월 졸업자)을 대상으로 본 조사를 실시하고 있습니다.본 조사에서 수집된 디지털 기술 전문인력의 진출 현황은 디지털 기술 전문인력 수급의 기반 데이터로 활용됩니다.따라서 통계의 신뢰성과 정확성 확보를 위해2022년 대학(원)졸업생의 적극적인 협조가 필요합니다.본 조사는 전문 리서치 기관인 ㈜메가리서치 의뢰하여 실시하고 있습니다.바쁘시겠지만 시간을 내어주시어 디지털 인력양성 지원을 포함한 소프트웨어산업의 발전에 기여할 수 있도록 협조 부탁드립니다.조사에서 수집된 자료는 통계법 제33조 비밀의 보호 규정에 따라 응답 내용이 엄격히 보호됩니다.바쁘신 중에도 응답해주신 인사담당자님의 소중한 의견을 기초로,실제 산업 현장에 도움이 될 수 있는 소프트웨어 인력 지원 정책으로 보답하도록 노력하겠습니다.아래 조사링크로 접속하셔서 조사진행을 부탁드리겠습니다.조사완료 답례품은11월 중순쯤 일괄지급될 예정입니다.조사참여 URL:http://svy.surveypp.com/?pid=S51947f4lwh4&grpid=rdn&fwid=5347
2023-2학기 역량강화장학금(특성화) 선발 계획	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2741&offset=1	소프트웨어학부	2023-09-07	2023-2학기 소프트웨어대학 역량강화장학금 시행 안내CAU2030 비전 「다빈치형 창의 인재」로의 성장을 지원하기 위해 학문단위별 특성화 비교과 역량을 반영한 「역량강화장학금」을 다음과 같이 시행하니 학생 여러분들께서는 비교과 프로그램에 많은 관심과 참여를 부탁드립니다.1. 장학생 선발 계획가. 장학명 : 역량강화장학금나. 지원대상 : 2023-2학기 학부 재학생으로 2023-2학기 성적 보유자(수업연한 초과자, 교환학생/산학협력인턴쉽 등 평점평균 미산출자, 외국인장학금 대상자 제외)※ 별도 학생 신청 절차 없음다. 선발인원 : 41명(단과대학별 배정 예산범위 내에서 선발)라. 장학금액 : 680,000원, 수업료의15% (수업료 범위내에서 지급)마. 선발기준평가요소내용배점비고학습역량2023-2학기 성적20점※ 성적우수장학금 동일 기준 적용 : 16학점 이상(4학년 13학점 이상), F학점 있는 자 제외 등- 평점 1.88미만인 자 제외- 성적 인정 학기 확대(신, 편입생도 대상 포함)비교과역량2023-2학기 비교과실적(2023.9.1.~12.31)80점- 레인보우시스템 비교과 마일리지- 비교과 실적이 없는 자 제외총점100점※ 최소기준을 충족하지 못하는 경우 미선발2023년 9월 8일소 프 트 웨 어 대 학 장
[대학혁신지원사업]2023학년도 글로벌 전공 연수 겨울학기 프로그램 학과(부) 프로그램 공모 안내	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2742&offset=1	소프트웨어학부	2023-09-08	2023학년도 대학혁신지원사업 글로벌 전공 연수 겨울학기 프로그램의 학과(부) 선발 프로그램을 다음과 같이 시행하고자 하오니 홍보와 많은 지원 바랍니다.가. 프로그램 개요연번구 분내 용1기간- 2023학년도 겨울방학 기간 중 (24년 12~1월) 1주일 이상 (16시간 이상 이수)2지원자격- 본교 학부 재학생- 참가 프로그램 직전 학기(2023-2학기) 휴학생, 졸업예정자,수업연한초과자 지원 불가3커리큘럼- 해외대학과 협의하여 주당 16시간 이상의 전공 관련 워크숍/세미나/특강 온라인 프로그램 구성 (강의계획서 제출 필수)- 프로그램 종료 후 1월말까지 성적표, 이수증 등 학점인정 서류 발급및 결과보고서 제출이 완료되어야 함- 해외대학 소속학생 또는 프로그램에 참가한 다국적 외국학생과의 교류활동 필수4파견대학- 본교와 학술 또는 학생교류 협정체결이 되어있는 해외자매대학 또는신규 대학- 단, 신규대학의 경우, 프로그램 시작 전, 단과대학(학과) 차원의협정교류 체결이 완료되어야 하며, QS세계대학순위 200위권이내의 경우 우선 선정)5지도교수- 프로그램 개발 및 학생 선발- 해외대학 섭외 및 컨택- 프로그램 진행- 참가 학생 인솔 및 지도6선정학과(부) 및참여학생 수- 학기 별 총 0개 학과(부) 선정 (지원현황에 따라 변동 가능)- 학과(부)별 학생 수: 최대 20명7학점인정- 최소 1학점 최대 6학점 (16시간 ~ 96시간 이수) 이내 학과(부)재량에따라 전공 학점 인정 가능- 국가, 학교별 학점체계가 다를 수 있으므로 붙임2 참조- 해당학기: 2023 겨울 계절학기- 과목명: Global 전공연수 또는 성적표에 기입되어 있는 과목명(영문명)중 택 1- 본교 계절학기 포함 최대 6학점까지만 인정되므로 학생별 학점인정관리 필요8지도교수인솔비 지원- 15인 이상 인솔 시, 출장여비 지원(*본교 여비시행세칙에 준하여 지원)9참가 학생장학금 지원- 프로그램 수료 시 장학금 지원- 학생 1인당 최대 아시아지역 150만원, 미주/유럽 지역 250만원 지원10기타프로그램 후 1월말까지 성적표, 수료증 등 학점인정 서류가 발급되고 결과보고가 완료되어야 장학금 지급가능나. 프로그램 목표1) 국제경쟁력 강화를 위한 글로벌 교육 혁신 제고2) 학생-학문단위 중심의 글로벌 몰입교육 프로그램 개발3) 학문단위별 구성원이 해외교육 프로그램을 직접 설계하고 참여다. 학과(부) 프로그램 선정기준: 전공과의 연계성(40점)/커리큘럼(30점)/외국학생과의 교류 프로그램(30점)라. 지원예산구 분세부내용필수이행사항지도교수인솔비 지원최대 5박 7일출장여비 지원(*본교 여비시행세칙에 준하여 지원)- 프로그램 계획서 (실라버스 등 포함) 제출- 15인 이상 참가 학생 지도 및 인솔참가 학생장학금 지원학생 1인당아시아지역 150만원,미주/유럽 지역 250만원장학금지원- 프로그램 수료- 결과보고서 제출- 해당 계절학기 학점이관- 학과(부) 자체 결과보고회 참여- 만족도 조사 참여- 학생본인 명의 통장사본, 상대교 발급 수료증,성적표, 영수증 등 증빙 문서 제출※ 1월 결과보고 및 증빙자료 제출 이후, 2월 내로 장학금 지원마. 프로그램 신청서 제출구 분세부내용비 고제출기한2023년 10월 16일(월)제출서류- 프로그램 개발 신청서- 커리큘럼(실라버스)붙임 3 참조제출방법공문 제출소속 단과대학 교학지원팀에서국제처 국제교류팀으로 공문 발송바. 추후 일정(안)일 자내 용23.10월- 각 학문단위에서 상대교 컨택 및 프로그램(안) 기획- 국제처로 프로그램 개발서, 실라버스 포함하여 공문 제출23.11월- 참가 학문단위 선정 및 안내- 국제처로 참가학생 명단, 참가학생 제출양식 포함하여 공문 제출23.12월- 선정된 학과(부)에서 프로그램 관련 자체 준비 및 최종 점검24.1월- 프로그램 시행 및 종료- 국제처로 프로그램 결과보고서, 프로그램 이수증, 성적표, 학생 결과보고서, 결과발표회 결과 등 공문 제출- 국제처에서 확인 후 해당 단과대학 교학지원팀에 학점인정 요청24.2월- 참가학생 장학금 지급3. 특이사항가. 합격 후 프로그램을 포기하거나 수료하지 못한 경우 장학금 지급 불가나. 최대 지원금을 초과하는 비용은 학생개별 부담다. 합격 후 프로그램 시작 전 참가를 포기할 경우, 학생 본인 서명 후 포기사유서(자유양식)을 해당학과(부)를 통하여 국제교류팀으로 공문 발송
품 폰트 및 소프트웨어 사용 협조 요청	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2743&offset=1	소프트웨어학부	2023-09-11	
<첨단분야 혁신융합대학사업> 차세대반도체학과 설명회(9/20) 안내	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2744&offset=1	소프트웨어학부	2023-09-12	◎ 행사 일시: 2023.09.20.(수) 17:30◎ 행사 장소:오프라인▶207관234호행사 장소:온 라 인▶ZOOM회의로 참여 가능◎설명회 종료 후 진행되는 설문조사 참여 시 스타벅스 기프티콘(1만원 상당)제공 예정◎ZOOM회의 참여는 포스터의 참여 주소QR를 통해 접속또는 해당 링크로 접속https://cau.zoom.us/j/86206871571※ 관련문의:차세대반도체 혁신융합대학사업단(02-881-7301,semicon@cau.ac.kr)
[대학혁신지원사업] 2023학년도 Neo-다빈치형 창의인재 역량 및 전공 역량 Mapping 준거 수립 연구과제 공모	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2745&offset=1	소프트웨어학부	2023-09-13	가. 연구 목적: Neo-다빈치형 창의인재 역량에 근거하여 각 전공의 교육목표, 교육과정 등에 맞춘전공 특화 역량체계를 구축하여 대학이 추구하는 역량체계와 전공별 역량체계와 전공별 역량체계 통합나. 연구과제 개요구분과제과제명Neo-다빈치형 창의인재 역량 및 전공 역량 Mapping 준거 수립연구비8,580,000원연구기간2023년 10월 ~ 2023년 12월 (3개월)응모자격학내 구성원(교원, 직원 등)이 팀 혹은 개인으로 응모※ 공모 과제 세부사항은 [붙임 1] 연구과제 요청서 및 [붙임 4] 연구과제 사업비 계상 및 집행기준(안) 참고※ 추후 연구수행자에게 공모 과제에 대한 자료 제공 및 안내 예정다. 응모방법1) 응모자격: 학내 구성원(교원, 직원 등) 팀 혹은 개인2) 제출기한: ~ 2023년 9월 15일(금)3) 제출서류: [붙임 3] 연구과제 신청서4) 제출방법: 커리큘럼혁신센터 이메일(cauice@cau.ac.kr)로 제출라. 연구진 선정 방법1) 교육혁신지원팀 연구계획서 심의 의뢰2) 연구 수행자로 선정된 연구책임자에게 개별 통보마. 기타사항1) 본 연구과제 신청과 관련된 소요비용은 신청자 부담으로 하며, 제출 서류는 일체 반환하지않음2) 문의: 커리큘럼혁신센터 전문연구원 구자원(02-820-6874)
(AI대학원지원사업) '중앙대학교 AI대학원 심포지엄' 개최 안내 (09.21)	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2746&offset=1	소프트웨어학부	2023-09-14	중앙대학교 AI대학원 심포지엄 개최 안내일시: 2023년 9월 21일(목) 10:00 ~ 18:00장소: 중앙대학교 310관(100주년 기념관) 1층 대신홀 및 로비대신홀에서 진행되는 명사 특강은 별도의 신청 없이 들으실 수 있으며,로비에 설치된 부스에서는 AI대학원 지원사업 및 각 연구실에 대한 안내를 들으실 수 있으니 많은 관심 부탁드립니다.자세한 내용은 아래 포스터를 참고해주시기 바랍니다.
[D-6] `23 하 포스코 6개 그룹사 대규모 채용	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2747&offset=1	소프트웨어학부	2023-09-14	마감 임박! [포스코그룹] 2023 하반기 6개 그룹사 신입/경력 채용!Together with POSCO!도전과 협업을 통해 더 큰 성장을 이루어나갈 인재분들과 함께 합니다!지금 바로 상세 공고를 확인해 보세요!■ 접수기간'23.9.1(금) ~ 9.19(화) 15:00■ 채용기업포스코, 포스코인터내셔널, 포스코퓨처엠, 포스코DX, 포스코A&C, 포스코IH■ 채용 공고 확인https://www.withposco2023.com/
마리끌레르 코리아 웹사이트 개발, 유지, 관리	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2748&offset=1	소프트웨어학부	2023-09-15	국제적인 패션전문지인 마리끌레르 코리아에서는,패션 관련 다양한 콘텐츠를 활용하는 IT/SW 전문 서비스를 기획 및 운영하기 위한 여성 인재를 구하고 있습니다.세부 담당 업무는 다음과 같습니다.1.  웹사이트 개발, 유지, 관리마리끌레르 코리아 | Marie Claire Korea (marieclairekorea.com),masionkorea.com마리끌레르 코리아 | Marie Claire Korea마리끌레르 매거진 공식사이트 – 강인하고 우아한 목소리를 내는 동시대적인 패션 매거진www.marieclairekorea.com-  Front-end 개발자  -  WORDPRESS CMS 개발자  -  WORDPRESS 서버 전문 관리  -  WORDPRESS 플러그인 최적화2.  SEO 전문가-구글, 네이버 서치 엔진 최적화 뉴스 발행담당자 연락처:  손기연 (010-7146-6409)
내정보지킴이 캠패인 추진	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2749&offset=1	소프트웨어학부	2023-09-19	
2023학년도 2학기 강의 Feedback 실시 안내	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2750&offset=1	소프트웨어학부	2023-09-21	강의 Feedback 실시 안내수업 만족도 향상을 위하여 2023학년도 2학기 강의 Feedback을 실시합니다. 교수님께서 강의 구성 및 교수법에 참고하실 수 있도록 수업 운영과 관련하여 건의하고 싶은 내용을 작성하여 주시기 바랍니다.1. 실시 기간 : 2023. 9. 22.(금) 10:00 ~ 2023. 10. 5.(목) 24:002. 실시 대상 : 2023학년도 2학기에 개설된 모든 강의(대학원 포함)3. 실시 방법 : 중앙대 포탈 사이트(http://mportal.cau.ac.kr) 접속 및 로그인 후3. 실시 방법 : ‘강의마당 > 수업 > 강의Feedback’에서 실시4. 유의 사항가. 수강과목 취소 후에는 강의 Feedback 참여가 불가함(수강과목 취소 전 실시하여야 함)가. ※ 수강과목 취소 기간(4주차) : 2023. 9. 22.(금) 10:00 ~ 2023. 9. 28.(목) 24:00나. 강의 Feedback 실시 기간 동안 Feedback 내용을 수정할 수 있음다. 수업 담당교수의 인권을 침해하거나 명예를 훼손할 수 있는 내용 기재 엄금5. 참고 사항가. 평가내용은 100% 익명으로 처리하며, 평가자(수강생)에 대한 정보는 일절 공개하지 않음나. 평가자(수강생)가 제출한 의견은 담당교수에게 Feedback 되어 교수 내용 및 수업 방식의 개선 자료로 활용되므로 강의 Feedback에 적극 참여하여 주시기 바랍니다.
글로벌 데이터센터 사용 신청 및 사전 교육 접수 안내	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2751&offset=1	소프트웨어학부	2023-09-21	가. 글로벌 데이터센터 소개1) 위치: 310관(100주년 기념관) 912호2) 블룸버그 터미널 서비스를 통해 금융관련 데이터, 기업분석 프로그램 활용주식 및 재무 관련 실시간 데이터 제공나. 블룸버그 터미널 주요 내용1) 세계 700여개 대학에서 활용 및 국내 카이스트, 고대, 우리대학 설치2) 전세계 금융 뉴스, 금융 데이터 분석 플랫폼 활용을 통해 금융 관련 분야연구 및 논문 활용3) 기업분석 데이터 및 증권 관련 프로그램 활용다. 사용 신청 안내1) 대상 : 교원, 직원, 대학원생, 학부생 등 학내 구성원 전체2) 절차 :- 글로벌 데이터센터 스케줄 확인(글로벌데이터센터 - Google Sheets)- 사용신청서 작성 및 제출(경영경제대학 교학지원팀, 310관 301호)- 글로벌 데이터센터 비밀번호 수령 및 센터 자율 이용3) 사용 일정 : 평일 09시~ 22시(주말 및 공휴일 제외)4) 사용 목적 : 연구 및 수업 관련 활용으로 사용 목적 제한※ 터미널 회선이 1대인 관계로 신청 수요가 많을 경우 연구 및 수업 목적의사용이 우선 될 수 있음을 양지해 주시기 바랍니다.라. 블룸버그 터미널 사전 교육 접수1) 대상 : 블룸버그 터미널 사용을 원하는 학내 구성원 전체2) 접수 일정 : 2023.09.20(수) ~ 09.26(화)3) 교육 일정 : (1차) 2023.10.04(수) 14시 ~ 16시(2차) 2023.10.12(화) 14시 ~ 16시4) 접수 방법 : 첨부된 신청서 작성 및 이메일 회신(담당자: 성아랑,sor0272@cau.ac.kr)회차 당 선착순 30명 제한, 교육일정 복수 선택 가능일정 복수 선택 시 최초 수강자 우선 배정5) 교육 장소 : 을지로 미래에셋 센터원 28층(블룸버그 전문 교육장)
[현장실습지원센터]2023년 서울특별시 캠퍼스타운 인재양성 사업 3차 교육생 모집	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2752&offset=1	소프트웨어학부	2023-09-21	가. 교육 명: 신산업 분야 청년인재양성 3차 교육나. 목적1) 중앙대-금천구의 취·창업 교육 인프라를 활용해 미취업 청년들을 디지털기술 핵심인재로 양성2) 청년 대상 디지털 직무와 관련한 취·창업 교육 제공 및 인턴십 참여 기회제공을 통한 취업 역량 강화 및 취업 연계다. 교육 분야: 빅데이터/인공지능/AR·VR/블록체인 총 4개 분야라. 참석 대상: 서울에 생활 기반을 둔(또는 예정인) 만 19~39세 청년마. 교육 일정(안)일정내용비고2023년 9월 18일 ~ 10월 13일참가 신청2023년 10월 14일합격자 통보2023년 10월 16일 ~ 10월 25일교육 이수11 ~ 12월인턴십12월수료증 발급바. 구분: 직무교육(80시간) + 인턴십(320시간) 총 400시간사. 취업연계 활동: 1대1 맞춤형 취업 컨설팅아. 교육장소: 중앙대 및 금천구 관내 교육시설자. 참여혜택: 직무교육비 무료, 인턴 급여 지원, 취업 연계 지원, 재학생 대상인턴십 현장실습 학점 인정 가능
2023학년도 2학기 중간시험 공정관리 지침 안내	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2753&offset=1	소프트웨어학부	2023-09-25	첨부파일을 반드시 확인해주시기 바랍니다.
2023학년도 2학기 수강과목 취소 및 수강신청 내역 확인 안내	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2754&offset=1	소프트웨어학부	2023-09-25	첨부파일 확인 해주시기 바랍니다.
2023 하반기 CAU직무박람회-홈커밍 Jobfair	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2755&offset=1	소프트웨어학부	2023-10-05	
[신세계아이앤씨] 채용연계형 SW개발자 양성 교육 프로그램 안내	https://cse.cau.ac.kr/sub05/sub0501.php?nmode=view&code=oktomato_bbs05&uid=2756&offset=1	소프트웨어학부	2023-10-05	
