title	link	faculty	date	content
기계공학부 취업세미나 공지(오늘 2024.09.12(목) 19시)	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4880	기계공학부	2024-09-12	[기계공학부 취업세미나 공지]-일시:오늘 2024.09.12(목) 19시-장소: 310관 514호-졸업생분들이 오셔서 취업세미나를 진행하오니 많은 참여와 관심 부탁드립니다.(학생회 주관)
2024학년도 2학기 역량강화장학금 시행 안내	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4881	기계공학부	2024-09-12	<2024학년도 2학기 역량강화장학금 시행 안내>2024-2학기 역량강화장학금 시행 안내1.역량강화장학금 개요가. CAU2030비전의「다빈치형 창의 인재」로의 성장을 지원하는 학생 역량강화 장학금 운영나.학문단위별 특성화 역량을 반영한 장학생 선발2.장학생 선발 기본계획가.장 학 명:역량강화장학금(특성화)나.지원대상: 2024-2학기 학부 재학생으로2024-2학기 성적 보유자(수업연한 초과자,교환학생,산학협동인턴쉽 등 평점평균 미산출자,외국인장학금 대상자 제외)※별도 학생 신청 절차 없음다.선발인원:약83명-서울:  79명(70%는 학부별 정원배정하여 배점순으로 선발,30%는 전체학부 대상 배점순으로 선발)-다빈치: 4명(배점순으로 선발)라.장학금액: 1인당680,000원(단,수업료 범위 내에서 지급)마.선발기준평가요소내용배점비고학습역량2024-2학기 성적30점※성적우수장학금 동일 기준 적용- 16학점(졸업학기13학점)이상- F학점 있는자 제외-수업연한 초과자,교환학생,산학협동인턴쉽등 평점평균 미산출자,외국인장학금 대상자제외-평점1.88미만인 자 제외비교과역량2024-2학기 비교과실적(2024.07.01.~12.31)70점-레인보우 비교과 마일리지 실적-비교과 실적이 없는 자 제외총점100점3.시행일정- 2024.7.1 ~ 12.31 :학생별 비교과프로그램 실행- 2025.1월 중:장학생 선발- 2025.2월 중:장학금 지급공 과 대 학
2024-2학기 서울캠퍼스 생활관 화재대피훈련 안내	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4882	기계공학부	2024-09-19	2024-2학기 서울캠퍼스 생활관 화재대피훈련을 아래와 같이 시행하오니 협조하여 주시기 바랍니다.가. 화재대피훈련 개요1) 일시 : 2024.9.24.(화) 19:00~22:002) 장소 : 서울캠퍼스 생활관 각 건물 별 실시3) 대상 : 2024-2학기 서울캠퍼스 생활관생 전체4) 훈련 내용ㅇ 화재 시 안전한 대피로 숙지를 통한 신속 대피ㅇ 유사 시 소화기 및 방연마스크 사용 방법 교육나. 기타사항 : 우천 시 대피 동선을 일부 변경하여 진행 예정
2024년도 2학기 강의 Feedback 실시 안내	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4883	기계공학부	2024-09-20	강의Feedback실시 안내수업 만족도 향상을 위하여2024학년도2학기 강의Feedback을 실시합니다.교수님께서 강의 구성 및 교수법에 참고하실 수 있도록 수업 운영과 관련하여 건의하고 싶은 내용을 작성하여 주시기 바랍니다.1.실시 기간:2024. 9. 23.(월) 10:00 ~ 2024. 10. 6.(일) 24:002.실시 대상: 2024학년도2학기에 개설된 모든 강의(대학원 포함)3.실시 방법:중앙대 포탈 사이트(http://mportal.cau.ac.kr)접속 및 로그인 후3.실시 방법:‘강의마당>수업>강의Feedback’에서 실시4.유의 사항가.수강과목 취소 후에는 강의Feedback참여가 불가함(수강과목 취소 전 실시하여야 함)가.※수강과목 취소 기간(4주차) : 2024. 9. 23.(월) 10:00 ~ 2024. 9. 29.(일) 24:00나.강의Feedback실시 기간 동안Feedback내용을 수정할 수 있음다.수업 담당교수의 인권을 침해하거나 명예를 훼손할 수 있는 내용 기재 엄금5.참고 사항가.평가내용은100%익명으로 처리하며,평가자(수강생)에 대한 정보는 일절 공개하지 않음나.평가자(수강생)가 제출한 의견은담당교수에게Feedback되어 교수 내용 및 수업 방식의 개선 자료로 활용되므로 강의Feedback에 적극참여하여 주시기 바랍니다.2024. 9. 19.(목)교무처장
2024 예비·초기 창업자 릴레이특강 (9/12~10/7)	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4884	기계공학부	2024-09-20	창업 교육 특강
캠퍼스 면학분위기 조성을 위한 협조요청	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4885	기계공학부	2024-09-23	1) 음식 배달 주문 자제- 오토바이 운전자의 인도주행, 과속 등으로 인한 구성원 안전사고 발생 예방- 배달 오토바이로 인하여 유발되는 소음을 방지하여 면학분위기 조성2) 폐기물 저감 활동 적극 동참- 사무실 내 일회용품 사용은 줄이고 텀블러 등 다회용기 사용- 부득이 발생하는 폐기물은 반드시 분리배출3) 금연구역 준수- 지정된 흡연구역 외 흡연 금지※ 강의실, 연구실, 실험실, 옥상 등 건물 내부 절대 금연- 2학기 개강 이후 실내 흡연으로 인한 민원이 다수 발생하고 있으며, 화재 예방을 위해흡연구역 절대준수 필요- 「국민건강증진법」 제34조에 따라 금연구역에서의  흡연 적발 시  과태료 10만원이부과될 수 있음.
2024-2학기 수강과목 취소 및 수강내역 확인 안내	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4886	기계공학부	2024-09-24	<2024-2학기 수강과목 취소 및 수강내역 확인 안내>-자세한 사항은 반드시 PDF 첨부파일을 확인하기 바랍니다.
2024학년도 2학기 중간시험 공정관리 지침, 이클래스 운영가이드 및 부정행위자 처분 공고 안내	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4887	기계공학부	2024-09-25	<2024-2학기중간시험 안내>2024-2학기 공과대학 전공과목 중간시험 이클래스를 활용한 시험 유형 가이드 및 부정행위자 처분공고를 공지하오니 시험에 차질이 없도록정보를 확인하시기 바랍니다.1. 이클래스를 활용한 시험 운영 가이드 및 응시 유의사항 (붙임2)2.서약서 작성가.기간: 2024. 10. 7.(월) 10:00 ~ 2024. 10. 26.(토) 24:00나.방법:포탈 접속 및 작성※서약서 작성과 더불어 부정행위자 처분 공고(붙임1)를 확인하시기 바랍니다.4.유의 사항:온라인 방식(e-class)시험인 경우 시험 시간보다최소 10분 ~ 20분 미리접속5.시험 및 수업 관련 문의처학과 (부)전화번호사회기반시스템공학부 건설환경플랜트공학02-820-5253사회기반시스템공학부 도시시스템공학02-820-5845건축학부02-820-5260화학신소재공학부02-820-5268기계공학부02-820-5276에너지시스템공학부02-820-5867첨단소재공학과031-670-4551붙임 1.2024-2학기 중간시험 간 부정행위자 처분 공고 1부.붙임2. 이클래스를 활용한 시험 운영 가이드 및 응시 유의사항(학생용) 1부.붙임3. Exams and Precaution on LearningX LMS_ for student 1부.<2학기 중간시험 관련하여 첨부파일 내용을 참고하여 주시기 바랍니다.>
[대학혁신지원사업] 2024학년도 PRE 프로그램 시행 안내	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4888	기계공학부	2024-09-26	"2024학년도PRE(Practical & Research Engagement)프로그램 시행 안내공과대학3,4학년 재학생들의 연구실습 기회를 통하여 대학원 진학 기여 및 취업경쟁력 강화를 위하여 실시하는PRE(Practical & Research Engagement)프로그램을 다음과 같이  시행하오니 많은 참여바랍니다.1.대상가.공과대학3,4학년 재학생- 2024학년도2학기 재학생만 가능-휴학생,수업연한 초과자 참여 불가나. 80시간 이상LAB실 소속 교수님 주관 연구 프로젝트 및LAB참여 가능한 자다.모집인원:총100명(학부(전공)별 배정)→기계공학부 선발인원: 24명※4학년 재학생 중 본교대학원 진학예정자는 우선 선발2.지원사항가. PRE프로그램 장학금(산학연계학습지원비)지급(1인100만원,등록금 초과 가능)※프로그램 중도포기자 및 참여 중 휴학하는 경우에는 일체 지급하지 않으며,지급된 금액은 반드시 반환하여야 함.나.교육역량강화를 위하여PRE프로그램 배정 후LAB실 교육다.학부연구 프로젝트 및LAB별1인 이상의 교육담당자(멘토)지정라.프로그램 종료 후PRE학부인턴확인서 발급 가능3.의무사항가. PRE프로그램 계획서 제출나.학기당80시간 이상 연구 프로젝트 및LAB에서 근무(세부 근무사항은 해당LAB실과 협의)다. PRE학부인턴 종료 후 결과보고서 및 필요서류 제출4.신청기간 및 신청방법가.신청기간:2024년09월27일(금) ~ 2024년10월07일(월) 17시까지 학부사무실 원본 제출※서류에 기입해야 하는 모든 서명은 반드시자필서명만 가능하며,직인 또는 스캔본은 제출 불가능합니다.※나.신청방법:신청서(서식1,2,3,11)작성→신청할 희망교수 및LAB이 있는 경우 교수님사전면담→신청서에 교수님 면담 확인 싸인→학부 사무실에 제출다.선정결과: 2024년10월10일(목)개별통보 예정 및 학부사무실 문의5.문의사항(학과(부)사무실) : 기계공학부 02-820-52766.추진 일정일자내용시행부서비고09/27(금)~10/07(월)신청서,계획서,통장사본
  제출/선발참여학생학부사무실제출(서식1,2,3,11)10/10(목)선발자명단
  통보학부사무실10/11(금)멘토링
  신청서 제출교육담당자학부사무실제출(서식8)10/14(월)~12/06(금)PRE
  Program실시참여학생연구실안전법정교육이수11/13(수)학습역량평가서1차
  제출교육담당자학부사무실제출(서식5)12/11(수)학습역량평가서2차
  제출교육담당자학부사무실제출(서식6)프로그램
  결과보고서 제출참여학생학부사무실제출(서식4)활동기록지제출참여학생,교육담당자학부사무실제출(별도
  서식)연구실안전법정교육수료증 제출참여학생학부사무실제출(교육사이트출력)교육담당
  보고서 제출교육담당자학부사무실제출(서식7,9)멘토비신청서 제출교육담당자학부사무실제출(서식10)"
제5회 포스텍 SF 어워드 (2024. 10. 7(월) ~ 2024. 1. 12(일) 24:00까지)	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4889	기계공학부	2024-09-26	제 5회 포스텍 SF 어워드가. 공모 부문: SF 단편소설나. 접수 기간: 2024. 10. 7(월) ~ 2024. 1. 12(일) 24:00까지다. 응모 자격: 전국 이공계 학부생(휴학생 포함) 및 대학원생(과정생)※ 이공계 복수전공자 응모 가능, 이공계 부전공자 응모 불가능, 대학원 수료생 응모 불가능라. 수상자 발표 및 시상식: 2025.02월 중마. 주최 및 주관: 포스텍 소통과 공론 연구소3. 공모 형식구분원고 매수SF단편소설200자 원고지90매 내외4. 시상: POSTECH 총장상구분당선작가작SF단편소설1인500만 원2인 각200만 원
2024 기계공학부 진로진학간담회 안내(3~4학년 재학생 대상, 10/10(목) 오후 6시 30분)	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4890	기계공학부	2024-09-26	<2024 기계공학부 진로진학간담회 - 3~4학년 재학생 대상>아래와 같은 일정으로 기계공학부 3~4학년 재학생 대상으로 진로진학간담회를 진행합니다.많은 참여 부탁드립니다.일자: 2024.10.10(목) 오후6시 30분장소: 310관B501호* 사전신청 학생들에게는 학부에서 햄버거와 음료를 제공합니다. (햄버거 배부 시간: 오후 6시)사전신청 (구글폼 작성):https://forms.gle/tvxBqyKAPDpMEoA96(~10월 1일까지)* 간담회에 참석하시는 교수님께 질의하고 연구실 소개를 들을 수 있는 시간이 있으니 많은 참여바랍니다.
[대학혁신지원사업] 2024학년도 글로벌 전공 연수 겨울학기 프로그램 학과(부) 프로그램 공모 안내	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4891	기계공학부	2024-09-27	가.프로그램 개요연번구 분내 용1기간- 2024학년도 *겨울방학 기간중 1주일 이상(16시간 이상 이수)* 예산 지출 문제로 반드시 1월 말까지 프로그램 종료 요망2지원자격-본교 학부 재학생-참가 프로그램 직전 학기(2024학년도 2학기)휴학생,졸업예정자,수업 연한초과자 지원 불가3커리큘럼-해외 대학과 협의하여 주당16시간 이상의 전공 관련워크숍/세미나/특강 온라인프로그램 구성(강의계획서제출 필수)-프로그램 종료 후 1월 말까지 성적표,이수증 등학점인정서류 발급및 결과 보고서 제출이 완료되어야 함-해외 대학 소속 학생 또는프로그램에 참가한 다국적외국 학생과의 교류활동 필수4파견대학-본교와 학술 또는 학생 교류 협정 체결이 되어있는 해외협정교 또는 신규 대학-단,신규대학의 경우프로그램 시작 전단과 대학(학과)차원의협정 체결이 완료되어야 하며, QS세계대학순위200위권 이내의 경우 우선 선정5지도교수-프로그램 개발 및 학생 선발-해외대학 섭외 및 컨택-프로그램 진행-참가 학생 인솔 및 지도6선정학(부)및참여학생 수-학기 별 총0개 학과(부)선정(지원현황에 따라 변동 가능)-학과(부)별학생 수:최대 40명 내외(예산 내에서 유동적으로 선발 예정)7학점인정-최소1학점 최대6학점(16시간~ 96시간 이수)이내학과(부)재량에 따라 전공 학점 인정 가능-국가,학교별 학점체계가 다를 수 있으므로 붙임2참조-해당 학기: 2024 겨울계절학기-과목명: Global전공 연수 또는 성적표에 기입되어 있는과목명(영문명) 중택1-본교 계절학기 포함 최대6학점까지만 인정되므로학생별학점 인정 관리필요8지도교수인솔비 지원- 학생 15인 이상 인솔 시, 소속 교원 1인에 한하여출장여비 지원(*본교 여비시행세칙에 준하여 지원)9참가 학생장학금 지원-프로그램 수료를 전제로 장학금 지원- 지급 시점: 해당 프로그램 시작 전 지급. 단, 회계 처리에 따른 일정 변동 가능(보호자 서명이 포함된 프로그램 참가 서약서 제출필수)-학생1인 당 최대 아시아 지역150만원,미주/유럽 지역250만원 지원10기타-학생 선발 시 취약 계층 가산점 부여 요망- 학과(부)자체 오리엔테이션 및 결과발표회 진행 필수-프로그램 후 1월 말까지성적표,수료증 등 학점인정 서류가발급되고 결과보고가완료되어야 장학금 지급가능나.프로그램 목표1)국제 경쟁력 강화를 위한 글로벌 교육 혁신 제고2)학생-학문단위 중심의 글로벌 몰입 교육 프로그램 개발3)학문단위별 구성원이 해외교육 프로그램을 직접 설계하고 참여다.학과(부)프로그램 선정기준:전공과의 연계성(40점) /커리큘럼(30점) /외국학생과의 교류프로그램(30점)라.지원 예산구 분세부 내용필수 이행 사항지도교수인솔비 지원최대6박7일출장여비 지원(*본교 여비시행세칙에 준하여 지원)-프로그램 계획서(강의계획서등 포함)제출- 15인 이상참가 학생 지도 및 인솔참가 학생장학금 지원학생1인당아시아지역150만원,미주/유럽 지역250만원장학금지원-프로그램 수료-결과 보고서 제출-해당 계절학기 학점 이관-학과(부)자체결과 보고회참여-만족도 조사 참여-학생본인 명의 통장사본,상대교 발급수료증,성적표,영수증 등증빙 문서제출※ 프로그램 수료 및결과보고서 제출을 전제로프로그램 시작 전 장학금 지원마.프로그램 신청서 제출구 분세부 내용비 고제출 기한2024년 10월 11일(금)제출 서류-프로그램 개발 신청서- 강의계획서붙임3참조제출 방법공문제출소속 단과대학 교학지원팀에서국제처 국제교류팀으로 공문 발송바.추후 일정(안)일정내 용2024.10월 중-각 학문 단위에서 상대교 컨택 및 프로그램(안)기획-국제처로 프로그램 개발서,참가 학생 명단, Syllabus포함하여공문 제출-참가 학문 단위 선정 및 안내2024.11월 중-선정된 학과(부)에서 프로그램 관련 자체 준비 및 최종 점검2024.12~1월-참가 학생 장학금 지급2025.1월 중-프로그램 시행 및 종료-국제처로 프로그램 결과 보고서,프로그램 이수증,성적표,학생결과 보고서등 공문 제출-국제처에서 확인 후 해당 단과대학 교학지원팀에 학점 인정요청사.특이 사항1)합격 후 프로그램을 포기하거나 수료하지 못한 경우 장학금지급 불가2)최대 지원금을 초과하는 비용은 학생 개별 부담3)합격 후 프로그램 시작 전 참가를 포기할경우,학생 본인 서명 후 포기사유서(자유양식)을 해당학과(부)를 통하여 국제교류팀으로 공문 발송
학부사무실 10월 휴무 안내(10/1, 10/3, 10/9, 10/17)	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4892	기계공학부	2024-09-30	<학부사무실 10월 휴무 안내>- 10월 1일(화) : 국군의날 임시공휴일- 10월 3일(목) : 개천절- 10월 9일(수) : 한글날- 10월 17일(목) : 개교기념일위의 4개 날짜에는 학부사무실 휴무로 운영하지 않사오니 참고하여 주시기 바랍니다.
WISETx도쿄일렉크론코리아 원데이 글로벌 멘토링 (~ 10/27)	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4893	기계공학부	2024-09-30	안녕하세요. 한국여성과학기술인육성재단(WISET, 위셋)입니다.WISET은 여성과학기술인의 육성과 지원을 위한 정책사업을 수행하는 과학기술정보통신부 소관 공공기관입니다.WISET에서는 이공계 전공 여자 대학(원)생의 차세대 글로벌 인재로의 성장을 지원하고, 다양한 경험을 제공하고자 글로벌 멘토링 프로그램을 운영하고 있습니다.참여 기업신청 대상선정인원모집 기간도쿄일렉트론코리아전기전자공학, 반도체, 기계공학 등 이공계 전공 여자 대학생, 대학원생, 미취업자(졸업자)48명 내외~ 10월 27일(일)★ 자세히 보기 링크 :https://bit.ly/3TJULGk[이 게시물은 최고관리자님에 의해 2024-09-30 15:56:52 취업 공지사항에서 복사 됨]
[긴급][두산로보틱스] 2024년 신입사원·채용연계형 인턴 추천 안내(~10/4(금) 정오 낮12시까지 제출)	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4894	기계공학부	2024-09-30	[두산로보틱스] 2024년 신입사원·채용연계형 인턴 추천 안내* 지원자 중 10명의 학생을 선발하여 인턴십 추천서를 배부할 예정입니다.커리어두산에 입사지원 완료 후, 10/4(금) 추천서에 추천사유,서명을 받아학생 본인이 스캔하여 메일로 제출 및입사지원 마감 전(10/4(금) 18시)까지 추천서 스캔하여 두산로보틱스 HR팀으로 제출하여야 추천이 인정됩니다. (추후 배부 받는 추천서 뒷면에 제출방법 안내되어있음)더불어, 추천서를 받은 학생의 경우에는 반드시 커리어두산에 직접 입사지원을 하여야 합니다. 추천서만 내면 인정 안됩니다.-제출서류 : 지원서(첨부파일), 졸업생은 졸업증명서/재학생은 재학증명서, 성적증명서, 어학 자격증 사본-제출 시 메일 제목 :2024 두산로보틱스신입사원·채용연계형 인턴추천 지원-학번, 이름 기재- 제출일시 : 2024.10.04(금) 정오 낮12시까지kjk632@cau.ac.kr로 제출- 추천자 수 : 10명- 추천 선발된 지원자의 경우 10/4(금)에 3시 이후에 학부사무실에 추천서를 받게됩니다. 추후 세부 일정은 선발자에게 재안내할 예정이오니 참고하여 주시기 바랍니다.-하기 링크에서 지원 자격을 반드시 확인하여 주시기 바랍니다. 지원 자격이 되는 학생에 한해서만 인턴십 추천서가 배부되오니 참고 바랍니다.https://career.doosan.com/
2024학년도 동계 계절학기 개설 희망과목 신청 안내(~10/10(목) 16:00까지)	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4895	기계공학부	2024-10-07	<2024학년도 동계 계절학기 개설 희망과목 신청 안내>기계공학부 2024학년도 계계절학기 개설 희망과목 신청을 받습니다.1. 계절학기에 개설이 필요한"전공기초, 전공, 전공필수 과목(실험,실습,실기, 교양 과목 제외)"이 있다면아래구글 폼을 작성하여 반드시 신청하시기 바랍니다.-교양 과목은 신청하지 마세요!!신청 폼 링크:https://forms.gle/7jbHBx9ws7QFPbdV82. 계절학기 폐강기준 : 일반이론과목 20명 미만 / 실험, 실습, 실기 교과목 개설 불가- 개설이 되었더라도 수강신청 인원이 20명 미만일 경우는 폐강됩니다.3. 구글 폼 작성시 유의사항-신청과목명을 제대로 기입하지 않은 경우는 제외되오니 꼭 확인하고 기재하시기 바랍니다.ex) 고체역학→(X), 고체역학(1)→(O)(고체역학과 같이  (1), (2)가 있는 과목의 경우, 명확하게 기재하여 주시기 바랍니다.)-희망과목이 여러 개일 경우, 따로 따로 하나씩 신청하시기 바랍니다.4. 기간:2024년10월 10일 목요일 16:00까지!* 기간연장없음.* 마감 이후 입력된 건은 희망과목 신청에서 제외되니 이 점 유의하여 주십시오.
[대학혁신지원사업] 2024 PRE프로그램 선발자 공지	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4897	기계공학부	2024-10-10	<2024 PRE프로그램 선발자 공지>1. PRE 프로그램 선발자 명단을 아래와 같이 공지드리오니 확인하시기 바랍니다.2. 합격한 학생은10/11(금)까지 멘토분이 서식8(제출일은 10월 11일자로 작성/ 활동일시는 2024.10.14~2024.12.06으로 작성)과서식11(10월 7일자로 작성/미제출자만 해당)을 제출할 수 있게 반드시 전달하여 주시기 바랍니다.3. 합격한 학생은 10/16(수)까지 연구실안전 법정교육 수료증을 학부사무실에 제출하여 주시기 바랍니다.4. 지도교수님과 연락하시어 10/14(월)부터 PRE 프로그램을 시작해 주십시오.5. PRE프로그램과 관련된 모든 서류는 자필로 서명하시어 과사무실에 실물제출해야하며, 일정을 준수하여 주시기 바랍니다.(지도교수님, 멘토, 멘티 모두 원본에 자필서명만 가능하며, 전자서명, 도장, 아이패드로 서명은 불가능합니다.)* 활동기록지 작성 시 같은 내용을 중복해서 적지 않고 구체적으로 작성하여 매일 다른 과정이 진행되었음이 증명되어야 하오니 이 점 유의하여 작성해주시기 바랍니다.2024 PRE프로그램 선발 게시학부학번성명학년기계공학부2019**77구*효4기계공학부2019**56황*민4기계공학부2019**68최*우4기계공학부2019**09서*경4기계공학부2021**47오*주4기계공학부2020**05이*재3기계공학부2020**15이*현3기계공학부2020**33이*호4기계공학부2020**41조*준3기계공학부2019**17우*현4기계공학부2022**32양*혁3기계공학부2020**45이*혁3기계공학부2021**31윤*현4기계공학부2019**45장*성4기계공학부2019**98김*훈4기계공학부2021**37이*현4기계공학부2019**07황*원4기계공학부2021**62김*진4기계공학부2021**12오*림4기계공학부2018**87박*현4기계공학부2020**08김*경4기계공학부2018**49이*훈4기계공학부2019**73강*훈4기계공학부2019**87김*규4기계공학부2019**66이*완4기계공학부2019**13김*범4서식 작성 시 유의사항서식작성자작성시기서식번호비고01.프로그램 신청서신청자신청 시[서식1]02.지원비 신청서신청자신청 시[서식2]본인명의 통장사본03.프로그램 계획서신청자신청 시[서식3]04.개인정보수집 및 이용동의서신청자/교육담당자*신청 시[서식11]참여학생,교육담당 모두 제출05.연구실안전 법정교육 수료증신청자시작 시안전관리정보센터(http://safety.cau.ac.kr)홈페이지에서온라인교육 이수후 수료증 출력하여 제출06.멘토링 신청서교육담당자*시작 시[서식8]07.학습역량평가서1차교육담당자*1차 제출[서식5]2024.11.13.(수)까지08.학습역량평가서2차교육담당자*2차 제출[서식6]2024.12.13.(금)까지09.프로그램 결과보고서참여자종료 후[서식4]10.활동기록지참여자/교육담당자*종료 후별도 파일활동기록지 유의사항 필히 참고11.멘토링 결과보고서교육담당자*종료 후[서식7], [서식9]12.멘토비 신청서교육담당자*종료 후[서식10]본인명의 통장사본,신분증 사본13.학부(전공)선발현황.xlsx학부사무실선발 후별도Excel file학부인턴현황_XXX학부(전공).xlsx - Excel file별도 작성14.제출서류 체크리스트학부사무실종료 후별도 파일프로그램 진행단계별 확인*교육담당자=멘토추진 일정일자내용시행부서비고09/27(금)~10/07(월)신청서,계획서,통장사본 제출/선발참여학생학부사무실제출(서식1,2,3,11)10/10(목)선발자명단 통보학부사무실10/11(금)멘토링 신청서 제출교육담당자학부사무실제출(서식8)10/14(월)~12/06(금)PRE Program실시참여학생연구실안전법정교육이수11/13(수)학습역량평가서1차 제출교육담당자학부사무실제출(서식5)12/11(수)학습역량평가서2차 제출교육담당자학부사무실제출(서식6)프로그램 결과보고서 제출참여학생학부사무실제출(서식4)활동기록지제출참여학생,교육담당자학부사무실제출(별도 서식)연구실안전법정교육수료증 제출참여학생학부사무실제출(교육사이트출력)교육담당 보고서 제출교육담당자학부사무실제출(서식7,9)멘토비신청서 제출교육담당자학부사무실제출(서식10)
2024-2 기계공학부 중간시험 일정및유형안내(공정관리지침,이클래스운영가이드,서약서작성재안내)	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4898	기계공학부	2024-10-14	<2024-2 기계공학부 중간시험 일정및유형안내(공정관리지침,이클래스운영가이드,서약서작성재안내)>2024-2학기 공과대학 전공과목 중간시험 이클래스를 활용한 시험 유형 가이드 및 부정행위자 처분공고를 공지하오니 시험에 차질이 없도록정보를 확인하시기 바랍니다.1. 이클래스를 활용한 시험 운영 가이드 및 응시 유의사항 (붙임2)2.서약서 작성가.기간: 2024. 10. 7.(월) 10:00 ~ 2024. 10. 26.(토) 24:00나.방법:포탈 접속 및 작성※서약서 작성과 더불어 부정행위자 처분 공고(붙임1)를 확인하시기 바랍니다.4.유의 사항:온라인 방식(e-class)시험인 경우 시험 시간보다최소 10분 ~ 20분 미리접속5.시험 및 수업 관련 문의처학과 (부)전화번호사회기반시스템공학부 건설환경플랜트공학02-820-5253사회기반시스템공학부 도시시스템공학02-820-5845건축학부02-820-5260화학신소재공학부02-820-5268기계공학부02-820-5276에너지시스템공학부02-820-5867첨단소재공학과031-670-4551붙임 1.2024-2학기 중간시험 간 부정행위자 처분 공고 1부.붙임2. 이클래스를 활용한 시험 운영 가이드 및 응시 유의사항(학생용) 1부.붙임3. Exams and Precaution on LearningX LMS_ for student 1부.붙임 4. 2024학년도 2학기 기계공학부 중간시험 유형 및 시간표 1부.붙임 5. 2024-2학기 공학계열 중간시험 강의실 개방 안내 1부.<2학기 중간시험 관련하여 첨부파일 내용을 참고하여 주시기 바랍니다.>
2024 기계공학부 산업현장 견학 프로그램 참가자 모집 안내(~11/1(금) 오후 1시까지 모집)-장소변경	https://me.cau.ac.kr/bbs/board.php?bo_table=sub5_1&wr_id=4899	기계공학부	2024-10-15	<기계공학부 산업현장 견학 프로그램 참가자 모집>LINC 3.0 사업의 지원으로 기계공학부학생을 대상으로 아래와 같이 산업체 견학 프로그램을 시행합니다.많은 참여 부탁합니다.- 일시: 2024년 11월 21일(목)-22일(금) 2일간- 장소: 울산 HD 현대중공업 및 창원 두산에너빌리티→ 울산 HD 현대자동차 및 창원 두산에너빌리티<변경전 일정(안)>21일 오전 8시 : 학교출발21일 오후2시 : 울산 HD 현대 중공업 견학 [문화관 관람 + 야드 투어, 엔진연구소 소개]21일 오후 6시 : 창원 이동21일 오후 7시 : 창원 도착 및 숙박22일 오전 10시 : 두산에너빌리티 견학 [ AM(적층제조) 사업장 포함 창원 본사 Shop Tour / 회사 및 채용 설명회 진행 ]22일 오후 3시 : 창원 출발22일 오후 8시 : 서울 도착<변경후 일정(2024.11.08 업데이트)>21일 오전 7시30분 : 학교출발21일 오후 1시30분 : 울산 현대자동차 도착울산현대자동차 공장투어 (1.5시간), 울산현대자동차 직무소개 (1.5시간)21일 오후 6시 : 창원 이동21일 오후 7시 : 창원 도착 및 숙박 (저녁식사, 숙소: 그랜드시티호텔 창원)22일 오전 10시 : 두산에너빌리티 견학 [ AM(적층제조) 사업장 포함 창원 본사 Shop Tour / 회사 및 채용 설명회 진행 ]22일 오후 3시 : 창원 출발22일 오후 8시 : 서울 도착<지원자격 및 신청방법>지원자격 : 기계공학부 3, 4학년 재학생신청방법 :구글 form에 신청 (주소 :https://forms.gle/eHtwrv42UhYahvkQ7)신청기한 : 2024년 11월 1일(금) 오후 1시까지 (선착순 선발로 조기에 마감될 수 있습니다.)<참고사항>* 교통비/식비/숙박 모두 지원하나 식비 지원금액 기준이 제한된 관계로 일부 추가 부담이 있을 수 있습니다. (추가부담금 1식당 1만원 이하)* 21일과 22일 모두 출석인정서가 발급됩니다.(학칙에 명기된 출석 인정 허가 가능사유인 총장님 승인 행사 참가로 발행 예정이나 상황에 따라 단순 기계공학부 행사 참여로 발급될 수도 있습니다.21일과 22일 기계공학부 3,4학년 수업은 가능하면 휴강하시도록 담당교수님께 부탁드릴 예정입니다. )
